ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
107,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,2,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.893,0.2,2032.35,406.47,4930466.71,3115.84,Ley 141 20%
108,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,2,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.893,0.12,2032.35,243.882,2958280.16,3115.84,ARTICULO 39 LEY 756
109,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,2,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,46.9758,0.2,8520.79,1704.158,249436032.5,3115.84,Ley 141 20%
110,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,2,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,46.9758,0.12,8520.79,1022.4948,149661619.77,3115.84,ARTICULO 39 LEY 756
111,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,2,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,46.9758,0.06,5792.07,347.5242,50866796.07,3115.84,Ley 756 8% variable
112,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,3,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.5656,0.2,2135.39,427.078,4764320.46,3128.68,Ley 141 20%
113,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,3,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.5656,0.12,2135.39,256.2468,2858592.29,3128.68,ARTICULO 39 LEY 756
114,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,3,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,54.4587,0.2,9256.07,1851.214,315416959.95,3128.68,Ley 141 20%
115,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,3,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,54.4587,0.12,9256.07,1110.7284,189250176.12,3128.68,ARTICULO 39 LEY 756
116,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,3,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,54.4587,0.06,6228.64,373.7184,63675577.83,3128.68,Ley 756 8% variable
117,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,4,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.9286,0.2,2073.37,414.674,5141027.59,3155.77,Ley 141 20%
118,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,4,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.9286,0.12,2073.37,248.8044,3084616.74,3155.77,ARTICULO 39 LEY 756
119,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,4,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,58.0601,0.2,8802.08,1760.416,322551026.91,3155.77,Ley 141 20%
120,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,4,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,58.0601,0.12,8802.08,1056.2496,193530616.59,3155.77,ARTICULO 39 LEY 756
121,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,4,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,58.0601,0.06,5599.74,335.9844,61560513.82,3155.77,Ley 756 8% variable
122,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.7575,0.2,1892.53,378.506,4699765.56,3304.49,Ley 141 20%
123,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.7575,0.12,1892.53,227.1036,2819859.37,3304.49,ARTICULO 39 LEY 756
124,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,57.646,0.2,8792.82,1758.564,334989964.22,3304.49,Ley 141 20%
125,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,57.646,0.12,8792.82,1055.1384,200993979.13,3304.49,ARTICULO 39 LEY 756
126,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,57.646,0.06,6208.64,372.5184,70961264.66,3304.49,Ley 756 8% variable
127,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.9009,0.2,1838.5,367.7,4676762.08,3260.52,Ley 141 20%
128,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.9009,0.12,1838.5,220.62,2806057.5,3260.52,ARTICULO 39 LEY 756
129,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,54.0906,0.2,8490.02,1698.004,299465899.07,3260.52,Ley 141 20%
130,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,54.0906,0.12,8490.02,1018.8024,179679539.87,3260.52,ARTICULO 39 LEY 756
131,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,54.0906,0.06,5591.55,335.493,59168714.04,3260.52,Ley 756 8% variable
132,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,6.3327,0.2,1871.83,374.366,7602038.85,3206.6,Ley 141 20%
133,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,6.3327,0.12,1871.83,224.6196,4561223.49,3206.6,ARTICULO 39 LEY 756
134,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,53.0843,0.2,8658.48,1731.696,294769494.17,3206.6,Ley 141 20%
135,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,53.0843,0.12,8658.48,1039.0176,176861696.79,3206.6,ARTICULO 39 LEY 756
136,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,53.0843,0.06,4971.26,298.2756,50772507.1,3206.6,Ley 756 8% variable
137,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.8129,0.2,1628.13,325.626,4234691.71,3410.73,Ley 141 20%
138,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.8129,0.12,1628.13,195.3756,2540815.21,3410.73,ARTICULO 39 LEY 756
139,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,48.3332,0.2,8346.24,1669.248,275178028.33,3410.73,Ley 141 20%
140,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,48.3332,0.12,8346.24,1001.5488,165106817.23,3410.73,ARTICULO 39 LEY 756
141,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,48.3332,0.06,4786.1,287.166,47339744.3,3410.73,Ley 756 8% variable
142,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.8902,0.2,1757.5,351.5,4648439.26,3399.46,Ley 141 20%
143,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.8902,0.12,1757.5,210.9,2789063.77,3399.46,ARTICULO 39 LEY 756
144,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,50.0482,0.2,7944.19,1588.838,270319898.46,3399.46,Ley 141 20%
145,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,50.0482,0.12,7944.19,953.3028,162191939.27,3399.46,ARTICULO 39 LEY 756
146,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,50.0482,0.06,6075.04,364.5024,62015291.5,3399.46,Ley 756 8% variable
147,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.999,0.2,1755.71,351.142,4821111.59,3433.31,Ley 141 20%
148,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.999,0.12,1755.71,210.6852,2892667.07,3433.31,ARTICULO 39 LEY 756
149,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,48.4985,0.2,8111.17,1622.234,270118807.79,3433.31,Ley 141 20%
181,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,3,MAGDALENA MEDIO-CASABE,CASABE,QB,G,3.7106,0.2,51.8,10.36,120272.04,3128.68,Ley 141 20%
150,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,48.4985,0.12,8111.17,973.3404,162071284.77,3433.31,ARTICULO 39 LEY 756
151,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,48.4985,0.06,5575.79,334.5474,55705616.22,3433.31,Ley 756 8% variable
152,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.7977,0.2,1908.53,381.706,4930787.42,3401.47,Ley 141 20%
153,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.7977,0.12,1908.53,229.0236,2958472.5,3401.47,ARTICULO 39 LEY 756
154,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,49.8181,0.2,7730.63,1546.126,261998429.08,3401.47,Ley 141 20%
155,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,49.8181,0.12,7730.63,927.6756,157199057.86,3401.47,ARTICULO 39 LEY 756
156,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,49.8181,0.06,8040.6,482.436,81751082.67,3401.47,Ley 756 8% variable
157,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.8341,0.2,1672.11,334.422,4331360.62,3378.05,Ley 141 20%
158,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.8341,0.12,1672.11,200.6532,2598816.4,3378.05,ARTICULO 39 LEY 756
159,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,50.5556,0.2,7806.66,1561.332,266643254.64,3378.05,Ley 141 20%
160,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,50.5556,0.12,7806.66,936.7992,159985953.38,3378.05,ARTICULO 39 LEY 756
161,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2019,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,50.5556,0.06,490.77,29.4462,5028802.63,3378.05,Ley 756 8% variable
162,ANTIOQUIA,RIO NEGRO,6.150785807,-75.41076052,POINT (-75.41076052 6.150785807),2019,6,BORANDA,BORANDA,B,O,50.5997,0.08,3777.84,302.2272,49861846.59,3260.52,Ley 756 8% variable
163,ANTIOQUIA,RIO NEGRO,6.150785807,-75.41076052,POINT (-75.41076052 6.150785807),2019,7,BORANDA,BORANDA,B,O,54.2282,0.08,1507.09,120.5672,20965206.7,3206.6,Ley 756 8% variable
164,ANTIOQUIA,RIO NEGRO,6.150785807,-75.41076052,POINT (-75.41076052 6.150785807),2019,8,BORANDA,BORANDA,B,O,50.876,0.08,8390.19,671.2152,116472147.24,3410.73,Ley 756 8% variable
165,ANTIOQUIA,RIO NEGRO,6.150785807,-75.41076052,POINT (-75.41076052 6.150785807),2019,9,BORANDA,BORANDA,B,O,54.271,0.08,8687.38,694.9904,128220233.82,3399.46,Ley 756 8% variable
166,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,1,MAGDALENA MEDIO-CASABE,CASABE,B,O,47.9818,0.2,68169,13633.8,2070585841.34,3165.19,Ley 141 20%
167,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,1,MAGDALENA MEDIO-CASABE,CASABE,I,O,47.9818,0.08318434,253714.39,21105.0640806526,3205258025.22,3165.19,Ley 756 8% variable
168,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,1,MAGDALENA MEDIO-CASABE,CASABE SUR,QB,G,5.6719,0.064,7641.97,489.08608,8780386.71,3165.19,Ley 756 8% variable
169,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,1,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,49.5028,0.08,60673.86,4853.9088,760538425.73,3165.19,Ley 756 8% variable
170,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,1,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.9112,0.2,2114.29,422.858,7911702.85,3165.19,Ley 141 20%
171,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,1,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,49.8088,0.2,1333,266.6,42030640.55,3165.19,Ley 141 20%
172,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,1,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,49.8088,0.08,31544.76,2523.5808,397853403.98,3165.19,Ley 756 8% variable
173,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,2,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.0513,0.2,543,108.6,1370879.54,3115.84,Ley 141 20%
174,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,2,MAGDALENA MEDIO-CASABE,CASABE,B,O,51.2796,0.2,60984,12196.8,1948792859.25,3115.84,Ley 141 20%
175,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,2,MAGDALENA MEDIO-CASABE,CASABE,I,O,51.2796,0.08312974,227632.66,18923.0438413084,3023505568.05,3115.84,Ley 756 8% variable
176,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,2,MAGDALENA MEDIO-CASABE,CASABE SUR,QB,G,5.125,0.064,11711,749.504,11968589.37,3115.84,Ley 756 8% variable
177,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,2,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,52.7736,0.08,53865.91,4309.2728,708591367.9,3115.84,Ley 756 8% variable
178,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,2,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.3413,0.2,3269,653.8,10880955.47,3115.84,Ley 141 20%
179,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,2,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,53.0016,0.2,1204,240.8,39766796.88,3115.84,Ley 141 20%
180,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,2,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,53.0016,0.08,28587.52,2287.0016,377685747.9,3115.84,Ley 756 8% variable
182,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,3,MAGDALENA MEDIO-CASABE,CASABE,B,O,57.2188,0.2,67115,13423,2402976267.71,3128.68,Ley 141 20%
183,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,3,MAGDALENA MEDIO-CASABE,CASABE,I,O,57.2188,0.08304322,249339.84,20705.983187884798,3706770930.43,3128.68,Ley 756 8% variable
184,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,3,MAGDALENA MEDIO-CASABE,CASABE SUR,QB,G,4.694,0.064,14173.65,907.1136,13321892.03,3128.68,Ley 756 8% variable
185,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,3,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,58.6888,0.08,61223.73,4897.8984,899344633.74,3128.68,Ley 756 8% variable
186,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,3,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,4.8921,0.2,2786.72,557.344,8530604.32,3128.68,Ley 141 20%
187,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,3,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,58.8418,0.2,1302,260.4,47938901.2,3128.68,Ley 141 20%
188,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,3,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,58.8418,0.08,32796.4,2623.712,483017935.22,3128.68,Ley 756 8% variable
189,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,4,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.0884,0.2,318.9,63.78,822892.63,3155.77,Ley 141 20%
190,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,4,MAGDALENA MEDIO-CASABE,CASABE,B,O,60.7909,0.2,64170,12834,2462101492.06,3155.77,Ley 141 20%
191,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,4,MAGDALENA MEDIO-CASABE,CASABE,I,O,60.7909,0.08302294,240688.26,19982.6469686844,3833512927.91,3155.77,Ley 756 8% variable
192,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,4,MAGDALENA MEDIO-CASABE,CASABE SUR,QB,G,5.1718,0.064,13336.88,853.56032,13930967.56,3155.77,Ley 756 8% variable
193,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,4,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,62.2699,0.08,58564.56,4685.1648,920679309.45,3155.77,Ley 756 8% variable
194,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,4,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.3901,0.2,3646.61,729.322,12405705.48,3155.77,Ley 141 20%
195,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,4,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,62.6089,0.2,1260,252,49789980.66,3155.77,Ley 141 20%
196,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,4,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,62.6089,0.08,34321.34,2745.7072,542494874.28,3155.77,Ley 756 8% variable
197,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,5,MAGDALENA MEDIO-CASABE,CASABE,QB,G,3.9104,0.2,184,36.8,475524.66,3304.49,Ley 141 20%
198,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,5,MAGDALENA MEDIO-CASABE,CASABE,B,O,60.5055,0.2,65968,13193.6,2637926005.13,3304.49,Ley 141 20%
199,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,5,MAGDALENA MEDIO-CASABE,CASABE,I,O,60.5055,0.08312303,251813.81,20931.526883044302,4185045710.92,3304.49,Ley 756 8% variable
200,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,5,MAGDALENA MEDIO-CASABE,CASABE SUR,QB,G,4.9467,0.064,9088,581.632,9507543.13,3304.49,Ley 756 8% variable
201,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,5,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,62.0025,0.08,57225.09,4578.0072,937972518.63,3304.49,Ley 756 8% variable
202,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,5,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.1554,0.2,4021,804.2,13700324.8,3304.49,Ley 141 20%
203,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,5,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,62.1615,0.2,1271,254.2,52215744.41,3304.49,Ley 141 20%
204,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,5,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,62.1615,0.08,36039.78,2883.1824,592240421.92,3304.49,Ley 756 8% variable
205,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,6,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.0595,0.2,317.65,63.53,840888.07,3260.52,Ley 141 20%
206,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,6,MAGDALENA MEDIO-CASABE,CASABE,B,O,56.4612,0.2,63390,12678,2333929428.98,3260.52,Ley 141 20%
207,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,6,MAGDALENA MEDIO-CASABE,CASABE,I,O,56.4612,0.08299562,239868.73,19908.0539649626,3664930826.68,3260.52,Ley 756 8% variable
208,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,6,MAGDALENA MEDIO-CASABE,CASABE SUR,QB,G,5.1354,0.064,3151.83,201.71712,3377566.4,3260.52,Ley 756 8% variable
209,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,6,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,58.0362,0.08,52190.91,4175.2728,790079318.14,3260.52,Ley 756 8% variable
210,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,6,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.3521,0.2,3617,723.4,12623784.62,3260.52,Ley 141 20%
211,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,6,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,58.0962,0.2,1230,246,46598260.22,3260.52,Ley 141 20%
212,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2019,6,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,58.0962,0.08,32674.85,2613.988,495151597.38,3260.52,Ley 756 8% variable
