ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
106,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,4,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,8.8771,0.06,6055.32,363.3192,12827961.23,3977.39,Ley 756 8% variable
107,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.2053,0.2,784.96,156.992,2547170.73,3858.19,Ley 141 20%
108,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.2053,0.12,784.96,94.1952,1528302.66,3858.19,ARTICULO 39 LEY 756
109,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,15.9332,0.2,6536.97,1307.394,80369840.46,3858.19,Ley 141 20%
110,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,15.9332,0.12,6536.97,784.4364,48221904.27,3858.19,ARTICULO 39 LEY 756
111,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,5,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,15.9332,0.06,3831.13,229.8678,14130735.12,3858.19,Ley 756 8% variable
112,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.0262,0.2,1775.88,355.176,5293323.5,3701.6,Ley 141 20%
113,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.0262,0.12,1775.88,213.1056,3175994.14,3701.6,ARTICULO 39 LEY 756
114,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,20.0335,0.2,6285.6,1257.12,93222995.24,3701.6,Ley 141 20%
115,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,20.0335,0.12,6285.6,754.272,55933797.14,3701.6,ARTICULO 39 LEY 756
116,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,6,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,20.0335,0.06,2212.98,132.7788,9846345.16,3701.6,Ley 756 8% variable
117,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.1097,0.2,1803.04,360.608,5420929.04,3657.87,Ley 141 20%
118,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.1097,0.12,1803.04,216.3648,3252557.59,3657.87,ARTICULO 39 LEY 756
119,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,29.0004,0.2,6614.37,1322.874,140330067.87,3657.87,Ley 141 20%
120,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,29.0004,0.12,6614.37,793.7244,84198040.8,3657.87,ARTICULO 39 LEY 756
121,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,7,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,29.0004,0.06,1886.68,113.2008,12008306.1,3657.87,Ley 756 8% variable
122,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.0436,0.2,2076.57,415.314,6353082.97,3783.03,Ley 141 20%
123,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.0436,0.12,2076.57,249.1884,3811849.93,3783.03,ARTICULO 39 LEY 756
124,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,31.6906,0.2,7555.21,1511.042,181153521.95,3783.03,Ley 141 20%
125,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,31.6906,0.12,7555.21,906.6252,108692113.44,3783.03,ARTICULO 39 LEY 756
126,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,8,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,31.6906,0.06,2872.39,172.3434,20661645.18,3783.03,Ley 756 8% variable
127,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.8899,0.2,1842.69,368.538,5376224.8,3750.22,Ley 141 20%
128,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,3.8899,0.12,1842.69,221.1228,3225735.16,3750.22,ARTICULO 39 LEY 756
129,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,29.6004,0.2,7174.75,1434.95,159290946.73,3750.22,Ley 141 20%
130,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,29.6004,0.12,7174.75,860.97,95574568.17,3750.22,ARTICULO 39 LEY 756
131,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,9,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,29.6004,0.06,2645.67,158.7402,17621434.04,3750.22,Ley 756 8% variable
132,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.1693,0.2,454.09,90.818,1451654.46,3833.79,Ley 141 20%
133,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.1693,0.12,454.09,54.4908,870992.97,3833.79,ARTICULO 39 LEY 756
134,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,27.6591,0.2,6964.02,1392.804,147691795.14,3833.79,Ley 141 20%
135,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,27.6591,0.12,6964.02,835.6824,88615077.26,3833.79,ARTICULO 39 LEY 756
136,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,10,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,27.6591,0.06,5547.09,332.8254,35292532.8,3833.79,Ley 756 8% variable
137,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.0673,0.2,2209.45,441.89,6624179.72,3685.63,Ley 141 20%
138,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.0673,0.12,2209.45,265.134,3974507.9,3685.63,ARTICULO 39 LEY 756
139,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,31.6829,0.2,6649.61,1329.922,155296915.51,3685.63,Ley 141 20%
140,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,31.6829,0.12,6649.61,797.9532,93178149.59,3685.63,ARTICULO 39 LEY 756
141,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,11,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,31.6829,0.06,5861.6,351.696,41068050.59,3685.63,Ley 756 8% variable
142,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.4122,0.2,2164.2,432.84,6619533.73,3466.13,Ley 141 20%
143,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,QB,G,4.4122,0.12,2164.2,259.704,3971720.48,3466.13,ARTICULO 39 LEY 756
144,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,38.0266,0.2,6819.14,1363.828,179759539.14,3466.13,Ley 141 20%
145,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,B,O,38.0266,0.12,6819.14,818.2968,107855723.51,3466.13,ARTICULO 39 LEY 756
146,ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),2020,12,OPERACION-DIRECTA ECOPETROL,AREA TECA-COCORNA,I,O,38.0266,0.06,5480.1,328.806,43338320.47,3466.13,Ley 756 8% variable
147,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,1,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.3655,0.2,499.56,99.912,1444227.61,3311.19,Ley 141 20%
148,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,1,MAGDALENA MEDIO-CASABE,CASABE,B,O,52.7197,0.2,62093,12418.6,2167852206.64,3311.19,Ley 141 20%
149,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,1,MAGDALENA MEDIO-CASABE,CASABE,I,O,52.7197,0.08463358,298641.05,25275.061196459,4412139628.25,3311.19,Ley 756 8% variable
150,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,1,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,53.5477,0.08,57430.67,4594.4536,814626986.91,3311.19,Ley 756 8% variable
151,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,1,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.7555,0.2,4228.54,845.708,16117125.34,3311.19,Ley 141 20%
152,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,1,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,53.8387,0.2,1178,235.6,42000450.89,3311.19,Ley 141 20%
153,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,1,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,53.8387,0.08,35769.95,2861.596,510137190.87,3311.19,Ley 756 8% variable
154,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,2,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.2846,0.2,177.59,35.518,519094.71,3411.05,Ley 141 20%
155,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,2,MAGDALENA MEDIO-CASABE,CASABE,B,O,41.3066,0.2,57652,11530.4,1624620422.09,3411.05,Ley 141 20%
156,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,2,MAGDALENA MEDIO-CASABE,CASABE,I,O,41.3066,0.08459622,278290.41,23542.3167482502,3317086013.53,3411.05,Ley 756 8% variable
157,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,2,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,42.1266,0.08,51140.53,4091.2424,587894917.82,3411.05,Ley 756 8% variable
158,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,2,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.6489,0.2,1900.05,380.01,7322290.99,3411.05,Ley 141 20%
159,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,2,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,42.4506,0.2,1073,214.6,31074320.16,3411.05,Ley 141 20%
160,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,2,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,42.4506,0.08,31394.15,2511.532,363672644.14,3411.05,Ley 756 8% variable
161,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,3,MAGDALENA MEDIO-CASABE,CASABE,QB,G,5.124,0.2,11.96,2.392,47519.24,3877.05,Ley 141 20%
162,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,3,MAGDALENA MEDIO-CASABE,CASABE,B,O,22.4165,0.2,61318,12263.6,1065828143.25,3877.05,Ley 141 20%
163,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,3,MAGDALENA MEDIO-CASABE,CASABE,I,O,22.4165,0.08451016,294815.01,24914.863665501598,2165348093.35,3877.05,Ley 756 8% variable
164,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,3,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,23.2285,0.08,56776.6,4542.128,409055217.26,3877.05,Ley 756 8% variable
165,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,3,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.124,0.2,2914.47,582.894,11579773.99,3877.05,Ley 141 20%
166,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,3,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,22.9729,0.2,1147,229.4,20431988.6,3877.05,Ley 141 20%
167,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,3,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,22.9729,0.08,32719.86,2617.5888,233140995.96,3877.05,Ley 756 8% variable
168,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,4,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.333,0.2,62.64,12.528,215907.47,3977.39,Ley 141 20%
169,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,4,MAGDALENA MEDIO-CASABE,CASABE,B,O,16.0179,0.2,58860,11772,749987472.13,3977.39,Ley 141 20%
170,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,4,MAGDALENA MEDIO-CASABE,CASABE,I,O,16.0179,0.08374952,262485.53,21983.0371444456,1400526882.13,3977.39,Ley 756 8% variable
171,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,4,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,16.8449,0.08,55151.36,4412.1088,295605716.16,3977.39,Ley 756 8% variable
172,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,4,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.7126,0.2,2244.64,448.928,10200199.43,3977.39,Ley 141 20%
173,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,4,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,17.1597,0.2,1080,216,14742176.95,3977.39,Ley 141 20%
174,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,4,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,17.1597,0.08,32184.08,2574.7264,175727185.86,3977.39,Ley 756 8% variable
175,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,5,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.3763,0.2,525.39,105.078,1774199.28,3858.19,Ley 141 20%
176,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,5,MAGDALENA MEDIO-CASABE,CASABE,B,O,15.6591,0.2,60512,12102.4,731175972.53,3858.19,Ley 141 20%
177,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,5,MAGDALENA MEDIO-CASABE,CASABE,I,O,15.6591,0.0825314,233473.49,19268.893992586,1164145318.63,3858.19,Ley 756 8% variable
178,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,5,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,16.6171,0.08,47713.84,3817.1072,244722105.98,3858.19,Ley 756 8% variable
179,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,5,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.7697,0.2,2769.54,553.908,12330323.62,3858.19,Ley 141 20%
180,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,5,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,16.347,0.2,1116,223.2,14077186.48,3858.19,Ley 141 20%
181,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,5,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,16.347,0.08,31121.84,2489.7472,157027937.36,3858.19,Ley 756 8% variable
182,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,6,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.1899,0.2,1302.85,260.57,4041266.66,3701.6,Ley 141 20%
183,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,6,MAGDALENA MEDIO-CASABE,CASABE,B,O,28.6691,0.2,57930,11586,1229524168.93,3701.6,Ley 141 20%
184,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,6,MAGDALENA MEDIO-CASABE,CASABE,I,O,28.6691,0.08247173,224151.89,18486.1941510697,1961783402.23,3701.6,Ley 756 8% variable
185,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,6,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,29.5971,0.08,46250.23,3700.0184,405361529.59,3701.6,Ley 756 8% variable
186,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,6,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.524,0.2,2748.16,549.632,11238676.31,3701.6,Ley 141 20%
187,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,6,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,29.5663,0.2,1080,216,23639605.07,3701.6,Ley 141 20%
188,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,6,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,29.5663,0.08,30633.03,2450.6424,268204715.33,3701.6,Ley 756 8% variable
189,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,7,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.2769,0.2,440.17,88.034,1377234.03,3657.87,Ley 141 20%
190,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,7,MAGDALENA MEDIO-CASABE,CASABE,B,O,35.1724,0.2,59520,11904,1531521819.04,3657.87,Ley 141 20%
191,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,7,MAGDALENA MEDIO-CASABE,CASABE,I,O,35.1724,0.08267938,238060.89,19682.7267874482,2532302212,3657.87,Ley 756 8% variable
192,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,7,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,36.1444,0.08,48768.11,3901.4488,515816461.88,3657.87,Ley 756 8% variable
193,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,7,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.6386,0.2,2934.23,586.846,12103854.07,3657.87,Ley 141 20%
194,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,7,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,35.2339,0.2,1085,217,27967182.6,3657.87,Ley 141 20%
195,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,7,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,35.2339,0.08,31620.8,2529.664,326025691.09,3657.87,Ley 756 8% variable
196,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,8,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.2081,0.2,810.54,162.108,2580656.55,3783.03,Ley 141 20%
197,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,8,MAGDALENA MEDIO-CASABE,CASABE,B,O,37.7425,0.2,59024,11804.8,1685501264.2,3783.03,Ley 141 20%
198,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,8,MAGDALENA MEDIO-CASABE,CASABE,I,O,37.7425,0.08262373,236335.5,19526.920541415002,2788073432.53,3783.03,Ley 756 8% variable
199,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,8,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,38.6545,0.08,46963,3757.04,549396216.12,3783.03,Ley 756 8% variable
200,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,8,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.5479,0.2,2483.28,496.656,10423752.43,3783.03,Ley 141 20%
201,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,8,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,38.9323,0.2,1085,217,31960206.78,3783.03,Ley 141 20%
202,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,8,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,38.9323,0.08,28449.45,2275.956,335207485.38,3783.03,Ley 756 8% variable
203,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,9,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.4699,0.2,58.67,11.734,196698.08,3750.22,Ley 141 20%
204,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,9,MAGDALENA MEDIO-CASABE,CASABE,B,O,36.2765,0.2,56820,11364,1546013741.65,3750.22,Ley 141 20%
205,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,9,MAGDALENA MEDIO-CASABE,CASABE,I,O,36.2765,0.08309797,242938.96,20187.734409911198,2746437417.22,3750.22,Ley 756 8% variable
206,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,9,MAGDALENA MEDIO-CASABE,CASABE SUR,B,O,37.1635,0.08,49160.6,3932.848,548126142.05,3750.22,Ley 756 8% variable
207,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,9,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,QB,G,5.337,0.2,1822.43,364.486,7295159.38,3750.22,Ley 141 20%
208,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,9,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,B,O,36.3934,0.2,1050,210,28661483.87,3750.22,Ley 141 20%
209,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,9,MAGDALENA MEDIO-CASABE,PEÑAS BLANCAS,I,O,36.3934,0.08,27980.92,2238.4736,305514166.51,3750.22,Ley 756 8% variable
210,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,10,MAGDALENA MEDIO-CASABE,CASABE,QB,G,4.3389,0.2,1344.7,268.94,4473663.65,3833.79,Ley 141 20%
211,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,10,MAGDALENA MEDIO-CASABE,CASABE,B,O,34.5011,0.2,58218,11643.6,1540098647.95,3833.79,Ley 141 20%
212,ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),2020,10,MAGDALENA MEDIO-CASABE,CASABE,I,O,34.5011,0.08360505,266756.5,22302.190520325,2949910119.39,3833.79,Ley 756 8% variable
